r,x,sigma
4.994505116,1e-06,52.95530255
4.994505116,1.080331519e-06,52.77651027
4.994505116,1.167116191e-06,52.59765759
4.994505116,1.260872408e-06,52.41874533
4.994505116,1.362160204e-06,52.23977431
4.994505116,1.471584602e-06,52.06074542
4.994505116,1.589799228e-06,51.88165952
4.994505116,1.717510215e-06,51.70251752
4.994505116,1.85548042e-06,51.52332036
4.994505116,2.004533981e-06,51.34406897
4.994505116,2.165561241e-06,51.16476433
4.994505116,2.339524065e-06,50.98540742
4.994505116,2.527461587e-06,50.80599926
4.994505116,2.730496415e-06,50.62654087
4.994505116,2.94984134e-06,50.4470333
4.994505116,3.186806576e-06,50.26747762
4.994505116,3.44280759e-06,50.08787491
4.994505116,3.719373553e-06,49.90822626
4.994505116,4.018156481e-06,49.72853279
4.994505116,4.340941095e-06,49.54879564
4.994505116,4.689655487e-06,49.36901594
4.994505116,5.066382636e-06,49.18919484
4.994505116,5.47337285e-06,49.00933352
4.994505116,5.913057205e-06,48.82943316
4.994505116,6.388062073e-06,48.64949492
4.994505116,6.901224803e-06,48.46952001
4.994505116,7.455610675e-06,48.28950962
4.994505116,8.054531206e-06,48.10946494
4.994505116,8.701563933e-06,47.92938717
4.994505116,9.400573782e-06,47.7492775
4.994505116,1.015573615e-05,47.56913713
4.994505116,1.097156187e-05,47.38896723
4.994505116,1.18529241e-05,47.20876897
4.994505116,1.28050875e-05,47.02854352
4.994505116,1.383373963e-05,46.848292
4.994505116,1.494502495e-05,46.66801554
4.994505116,1.61455815e-05,46.48771522
4.994505116,1.744258059e-05,46.30739211
4.994505116,1.884376959e-05,46.12704722
4.994505116,2.035751822e-05,45.94668155
4.994505116,2.199286859e-05,45.76629602
4.994505116,2.375958913e-05,45.58589152
4.994505116,2.566823302e-05,45.40546888
4.994505116,2.773020117e-05,45.22502884
4.994505116,2.995781035e-05,45.0445721
4.994505116,3.236436676e-05,44.86409924
4.994505116,3.496424551e-05,44.68361077
4.994505116,3.777297646e-05,44.50310708
4.994505116,4.080733704e-05,44.32258848
4.994505116,4.408545242e-05,44.14205511
4.994505116,4.762690378e-05,43.96150699
4.994505116,5.145284531e-05,43.78094401
4.994505116,5.558613053e-05,43.60036585
4.994505116,6.005144884e-05,43.41977205
4.994505116,6.487547295e-05,43.23916191
4.994505116,7.008701824e-05,43.05853454
4.994505116,7.571721488e-05,42.8778888
4.994505116,8.179969378e-05,42.6972233
4.994505116,8.837078744e-05,42.51653635
4.994505116,9.546974703e-05,42.33582595
4.994505116,0.0001031389768,42.15508978
4.994505116,0.0001114242875,41.97432513
4.994505116,0.0001203751698,41.79352893
4.994505116,0.0001300450901,41.61269763
4.994505116,0.0001404918097,41.43182723
4.994505116,0.0001517777302,41.25091324
4.994505116,0.0001639702658,41.06995058
4.994505116,0.0001771422463,40.88893359
4.994505116,0.0001913723521,40.70785595
4.994505116,0.0002067455838,40.52671065
4.994505116,0.0002233537706,40.34548988
4.994505116,0.0002412961183,40.16418504
4.994505116,0.0002606798021,39.9827866
4.994505116,0.0002816206065,39.80128407
4.994505116,0.0003042436177,39.61966592
4.994505116,0.0003286839697,39.43791946
4.994505116,0.0003550876522,39.25603077
4.994505116,0.0003836123827,39.07398459
4.994505116,0.0004144285482,38.89176425
4.994505116,0.000447720223,38.70935147
4.994505116,0.0004836862686,38.52672631
4.994505116,0.0005225415214,38.34386702
4.994505116,0.0005645180756,38.16074983
4.994505116,0.0006098666701,37.97734889
4.994505116,0.0006588581862,37.79363601
4.994505116,0.0007117852651,37.60958052
4.994505116,0.0007689640567,37.42514908
4.994505116,0.0008307361075,37.24030541
4.994505116,0.000897470401,37.05501012
4.994505116,0.0009695655616,36.86922042
4.994505116,0.001047452236,36.68288989
4.994505116,0.001131595665,36.49596812
4.994505116,0.001222498464,36.30840047
4.994505116,0.001320703623,36.1201277
4.994505116,0.001426797751,35.93108561
4.994505116,0.001541414582,35.74120464
4.994505116,0.001665238757,35.55040949
4.994505116,0.001799009916,35.35861861
4.994505116,0.001943527115,35.16574376
4.994505116,0.0020996536,34.9716895
4.994505116,0.002268321964,34.77635256
4.994505116,0.002450539713,34.57962133
4.994505116,0.00264739529,34.38137516
4.994505116,0.002860064576,34.18148368
4.994505116,0.003089817908,33.97980608
4.994505116,0.003338027674,33.77619029
4.994505116,0.003606176508,33.57047217
4.994505116,0.003895866145,33.36247457
4.994505116,0.00420882699,33.15200641
4.994505116,0.004546928456,32.93886162
4.994505116,0.004912190126,32.72281803
4.994505116,0.005306793821,32.50363628
4.994505116,0.00573309663,32.28105851
4.994505116,0.006193644991,32.05480711
4.994505116,0.006691189902,31.82458329
4.994505116,0.007228703351,31.59006568
4.994505116,0.007809396072,31.35090878
4.994505116,0.008436736722,31.10674134
4.994505116,0.009114472599,30.85716471
4.994505116,0.009846652028,30.60175111
4.994505116,0.01063764854,30.34004184
4.994505116,0.01149218701,30.07154541
4.994505116,0.01241537185,29.7957357
4.994505116,0.01341271753,29.51205006
4.994505116,0.0144901815,29.21988742
4.994505116,0.0156541998,28.91860645
4.994505116,0.01691172545,28.6075238
4.994505116,0.01827027004,28.28591242
4.994505116,0.01973794859,27.95300011
4.994505116,0.02132352798,27.60796829
4.994505116,0.02303647938,27.24995113
4.994505116,0.02488703476,26.87803505
4.994505116,0.02688624807,26.49125895
4.994505116,0.02904606122,26.08861497
4.994505116,0.03137937544,25.66905036
4.994505116,0.03390012833,25.23147037
4.994505116,0.03662337714,24.77474259
4.994505116,0.03956538866,24.29770305
4.994505116,0.04274373643,23.79916436
4.994505116,0.04617740571,23.27792648
4.994505116,0.04988690686,22.73271731
4.994505116,0.05389439787,22.16257421
4.994505116,0.05822381672,21.56614024
4.994505116,0.06290102436,20.94241295
4.994505116,0.0679539592,20.29041711
4.994505116,0.07341280397,19.60931498
4.994505116,0.07931016603,18.89845229
4.994505116,0.08568127215,18.15741223
4.994505116,0.0925641789,17.38607789
4.994505116,0.1,16.58470361
5.291978736,1e-06,55.4837437
5.291978736,1.080331519e-06,55.30620662
5.291978736,1.167116191e-06,55.12859992
5.291978736,1.260872408e-06,54.95092403
5.291978736,1.362160204e-06,54.77317944
5.291978736,1.471584602e-06,54.59536662
5.291978736,1.589799228e-06,54.41748607
5.291978736,1.717510215e-06,54.23953832
5.291978736,1.85548042e-06,54.0615239
5.291978736,2.004533981e-06,53.88344338
5.291978736,2.165561241e-06,53.70529731
5.291978736,2.339524065e-06,53.5270863
5.291978736,2.527461587e-06,53.34881094
5.291978736,2.730496415e-06,53.17047185
5.291978736,2.94984134e-06,52.99206968
5.291978736,3.186806576e-06,52.81360507
5.291978736,3.44280759e-06,52.63507869
5.291978736,3.719373553e-06,52.45649121
5.291978736,4.018156481e-06,52.27784333
5.291978736,4.340941095e-06,52.09913573
5.291978736,4.689655487e-06,51.92036915
5.291978736,5.066382636e-06,51.74154428
5.291978736,5.47337285e-06,51.56266188
5.291978736,5.913057205e-06,51.38372265
5.291978736,6.388062073e-06,51.20472736
5.291978736,6.901224803e-06,51.02567674
5.291978736,7.455610675e-06,50.84657153
5.291978736,8.054531206e-06,50.66741247
5.291978736,8.701563933e-06,50.48820032
5.291978736,9.400573782e-06,50.3089358
5.291978736,1.015573615e-05,50.12961963
5.291978736,1.097156187e-05,49.95025255
5.291978736,1.18529241e-05,49.77083525
5.291978736,1.28050875e-05,49.59136841
5.291978736,1.383373963e-05,49.41185271
5.291978736,1.494502495e-05,49.23228877
5.291978736,1.61455815e-05,49.05267722
5.291978736,1.744258059e-05,48.87301864
5.291978736,1.884376959e-05,48.69331355
5.291978736,2.035751822e-05,48.51356246
5.291978736,2.199286859e-05,48.33376581
5.291978736,2.375958913e-05,48.15392399
5.291978736,2.566823302e-05,47.97403732
5.291978736,2.773020117e-05,47.79410605
5.291978736,2.995781035e-05,47.61413037
5.291978736,3.236436676e-05,47.43411034
5.291978736,3.496424551e-05,47.25404597
5.291978736,3.777297646e-05,47.07393714
5.291978736,4.080733704e-05,46.89378359
5.291978736,4.408545242e-05,46.71358497
5.291978736,4.762690378e-05,46.53334075
5.291978736,5.145284531e-05,46.35305026
5.291978736,5.558613053e-05,46.17271265
5.291978736,6.005144884e-05,45.99232688
5.291978736,6.487547295e-05,45.81189171
5.291978736,7.008701824e-05,45.63140565
5.291978736,7.571721488e-05,45.45086699
5.291978736,8.179969378e-05,45.27027372
5.291978736,8.837078744e-05,45.08962354
5.291978736,9.546974703e-05,44.90891386
5.291978736,0.0001031389768,44.72814169
5.291978736,0.0001114242875,44.54730368
5.291978736,0.0001203751698,44.36639608
5.291978736,0.0001300450901,44.18541467
5.291978736,0.0001404918097,44.00435474
5.291978736,0.0001517777302,43.82321104
5.291978736,0.0001639702658,43.64197777
5.291978736,0.0001771422463,43.46064847
5.291978736,0.0001913723521,43.27921601
5.291978736,0.0002067455838,43.09767255
5.291978736,0.0002233537706,42.9160094
5.291978736,0.0002412961183,42.73421705
5.291978736,0.0002606798021,42.55228501
5.291978736,0.0002816206065,42.3702018
5.291978736,0.0003042436177,42.18795484
5.291978736,0.0003286839697,42.00553034
5.291978736,0.0003550876522,41.82291324
5.291978736,0.0003836123827,41.64008705
5.291978736,0.0004144285482,41.4570338
5.291978736,0.000447720223,41.27373387
5.291978736,0.0004836862686,41.09016588
5.291978736,0.0005225415214,40.90630652
5.291978736,0.0005645180756,40.72213044
5.291978736,0.0006098666701,40.53761002
5.291978736,0.0006588581862,40.35271525
5.291978736,0.0007117852651,40.16741348
5.291978736,0.0007689640567,39.98166926
5.291978736,0.0008307361075,39.79544407
5.291978736,0.000897470401,39.60869611
5.291978736,0.0009695655616,39.42138001
5.291978736,0.001047452236,39.23344656
5.291978736,0.001131595665,39.04484237
5.291978736,0.001222498464,38.85550961
5.291978736,0.001320703623,38.66538557
5.291978736,0.001426797751,38.47440233
5.291978736,0.001541414582,38.28248634
5.291978736,0.001665238757,38.08955794
5.291978736,0.001799009916,37.89553094
5.291978736,0.001943527115,37.70031204
5.291978736,0.0020996536,37.50380032
5.291978736,0.002268321964,37.30588664
5.291978736,0.002450539713,37.10645297
5.291978736,0.00264739529,36.90537174
5.291978736,0.002860064576,36.70250508
5.291978736,0.003089817908,36.49770402
5.291978736,0.003338027674,36.29080768
5.291978736,0.003606176508,36.08164232
5.291978736,0.003895866145,35.87002039
5.291978736,0.00420882699,35.65573948
5.291978736,0.004546928456,35.43858122
5.291978736,0.004912190126,35.21831008
5.291978736,0.005306793821,34.99467213
5.291978736,0.00573309663,34.76739367
5.291978736,0.006193644991,34.53617982
5.291978736,0.006691189902,34.30071299
5.291978736,0.007228703351,34.06065132
5.291978736,0.007809396072,33.81562693
5.291978736,0.008436736722,33.56524418
5.291978736,0.009114472599,33.3090778
5.291978736,0.009846652028,33.04667093
5.291978736,0.01063764854,32.77753309
5.291978736,0.01149218701,32.5011381
5.291978736,0.01241537185,32.21692188
5.291978736,0.01341271753,31.92428028
5.291978736,0.0144901815,31.62256686
5.291978736,0.0156541998,31.31109062
5.291978736,0.01691172545,30.98911388
5.291978736,0.01827027004,30.65585014
5.291978736,0.01973794859,30.31046214
5.291978736,0.02132352798,29.95206014
5.291978736,0.02303647938,29.57970043
5.291978736,0.02488703476,29.19238434
5.291978736,0.02688624807,28.78905775
5.291978736,0.02904606122,28.36861128
5.291978736,0.03137937544,27.92988144
5.291978736,0.03390012833,27.4716529
5.291978736,0.03662337714,26.99266221
5.291978736,0.03956538866,26.49160325
5.291978736,0.04274373643,25.96713492
5.291978736,0.04617740571,25.41789153
5.291978736,0.04988690686,24.84241899
5.291978736,0.05389439787,24.23957825
5.291978736,0.05822381672,23.60779731
5.291978736,0.06290102436,22.94586704
5.291978736,0.0679539592,22.25259203
5.291978736,0.07341280397,21.52690833
5.291978736,0.07931016603,20.76793319
5.291978736,0.08568127215,19.97502411
5.291978736,0.0925641789,19.14784802
5.291978736,0.1,18.28646137
5.607169938,1e-06,58.05359713
5.607169938,1.080331519e-06,57.87737744
5.607169938,1.167116191e-06,57.70108352
5.607169938,1.260872408e-06,57.52471549
5.607169938,1.362160204e-06,57.34827353
5.607169938,1.471584602e-06,57.17175779
5.607169938,1.589799228e-06,56.99516847
5.607169938,1.717510215e-06,56.81850574
5.607169938,1.85548042e-06,56.64176983
5.607169938,2.004533981e-06,56.46496095
5.607169938,2.165561241e-06,56.28807933
5.607169938,2.339524065e-06,56.11112522
5.607169938,2.527461587e-06,55.93409887
5.607169938,2.730496415e-06,55.75700054
5.607169938,2.94984134e-06,55.57983051
5.607169938,3.186806576e-06,55.40258907
5.607169938,3.44280759e-06,55.22527651
5.607169938,3.719373553e-06,55.04789313
5.607169938,4.018156481e-06,54.87043925
5.607169938,4.340941095e-06,54.69291518
5.607169938,4.689655487e-06,54.51532125
5.607169938,5.066382636e-06,54.33765778
5.607169938,5.47337285e-06,54.1599251
5.607169938,5.913057205e-06,53.98212355
5.607169938,6.388062073e-06,53.80425347
5.607169938,6.901224803e-06,53.62631517
5.607169938,7.455610675e-06,53.448309
5.607169938,8.054531206e-06,53.27023528
5.607169938,8.701563933e-06,53.09209432
5.607169938,9.400573782e-06,52.91388644
5.607169938,1.015573615e-05,52.73561192
5.607169938,1.097156187e-05,52.55727105
5.607169938,1.18529241e-05,52.37886409
5.607169938,1.28050875e-05,52.20039128
5.607169938,1.383373963e-05,52.02185284
5.607169938,1.494502495e-05,51.84324895
5.607169938,1.61455815e-05,51.66457977
5.607169938,1.744258059e-05,51.4858454
5.607169938,1.884376959e-05,51.30704593
5.607169938,2.035751822e-05,51.12818136
5.607169938,2.199286859e-05,50.94925168
5.607169938,2.375958913e-05,50.77025678
5.607169938,2.566823302e-05,50.59119651
5.607169938,2.773020117e-05,50.41207061
5.607169938,2.995781035e-05,50.23287877
5.607169938,3.236436676e-05,50.05362056
5.607169938,3.496424551e-05,49.87429547
5.607169938,3.777297646e-05,49.69490286
5.607169938,4.080733704e-05,49.51544195
5.607169938,4.408545242e-05,49.33591187
5.607169938,4.762690378e-05,49.15631154
5.607169938,5.145284531e-05,48.97663975
5.607169938,5.558613053e-05,48.79689509
5.607169938,6.005144884e-05,48.61707597
5.607169938,6.487547295e-05,48.43718056
5.607169938,7.008701824e-05,48.25720681
5.607169938,7.571721488e-05,48.0771524
5.607169938,8.179969378e-05,47.89701472
5.607169938,8.837078744e-05,47.71679088
5.607169938,9.546974703e-05,47.53647761
5.607169938,0.0001031389768,47.35607132
5.607169938,0.0001114242875,47.17556798
5.607169938,0.0001203751698,46.99496317
5.607169938,0.0001300450901,46.81425197
5.607169938,0.0001404918097,46.63342896
5.607169938,0.0001517777302,46.45248816
5.607169938,0.0001639702658,46.271423
5.607169938,0.0001771422463,46.09022625
5.607169938,0.0001913723521,45.90888996
5.607169938,0.0002067455838,45.72740545
5.607169938,0.0002233537706,45.54576316
5.607169938,0.0002412961183,45.36395267
5.607169938,0.0002606798021,45.18196256
5.607169938,0.0002816206065,44.99978034
5.607169938,0.0003042436177,44.81739242
5.607169938,0.0003286839697,44.63478391
5.607169938,0.0003550876522,44.45193862
5.607169938,0.0003836123827,44.26883889
5.607169938,0.0004144285482,44.08546547
5.607169938,0.000447720223,43.90179744
5.607169938,0.0004836862686,43.71781201
5.607169938,0.0005225415214,43.53348439
5.607169938,0.0005645180756,43.34878767
5.607169938,0.0006098666701,43.16369256
5.607169938,0.0006588581862,42.97816729
5.607169938,0.0007117852651,42.79217732
5.607169938,0.0007689640567,42.6056852
5.607169938,0.0008307361075,42.41865028
5.607169938,0.000897470401,42.23102846
5.607169938,0.0009695655616,42.04277191
5.607169938,0.001047452236,41.8538288
5.607169938,0.001131595665,41.66414294
5.607169938,0.001222498464,41.47365346
5.607169938,0.001320703623,41.28229441
5.607169938,0.001426797751,41.08999436
5.607169938,0.001541414582,40.89667601
5.607169938,0.001665238757,40.70225563
5.607169938,0.001799009916,40.50664264
5.607169938,0.001943527115,40.30973901
5.607169938,0.0020996536,40.11143871
5.607169938,0.002268321964,39.91162706
5.607169938,0.002450539713,39.71018004
5.607169938,0.00264739529,39.50696358
5.607169938,0.002860064576,39.30183279
5.607169938,0.003089817908,39.09463105
5.607169938,0.003338027674,38.88518919
5.607169938,0.003606176508,38.67332448
5.607169938,0.003895866145,38.45883957
5.607169938,0.00420882699,38.24152141
5.607169938,0.004546928456,38.02114003
5.607169938,0.004912190126,37.7974473
5.607169938,0.005306793821,37.5701755
5.607169938,0.00573309663,37.33903595
5.607169938,0.006193644991,37.10371739
5.607169938,0.006691189902,36.86388437
5.607169938,0.007228703351,36.61917548
5.607169938,0.007809396072,36.36920151
5.607169938,0.008436736722,36.11354345
5.607169938,0.009114472599,35.85175049
5.607169938,0.009846652028,35.58333776
5.607169938,0.01063764854,35.30778411
5.607169938,0.01149218701,35.02452972
5.607169938,0.01241537185,34.73297362
5.607169938,0.01341271753,34.43247117
5.607169938,0.0144901815,34.12233143
5.607169938,0.0156541998,33.80181457
5.607169938,0.01691172545,33.47012921
5.607169938,0.01827027004,33.12642983
5.607169938,0.01973794859,32.76981425
5.607169938,0.02132352798,32.39932136
5.607169938,0.02303647938,32.01392894
5.607169938,0.02488703476,31.612552
5.607169938,0.02688624807,31.19404153
5.607169938,0.02904606122,30.75718389
5.607169938,0.03137937544,30.30070113
5.607169938,0.03390012833,29.82325237
5.607169938,0.03662337714,29.32343665
5.607169938,0.03956538866,28.79979755
5.607169938,0.04274373643,28.25083001
5.607169938,0.04617740571,27.67499001
5.607169938,0.04988690686,27.07062621
5.607169938,0.05389439787,26.436404
5.607169938,0.05822381672,25.77051422
5.607169938,0.06290102436,25.07151441
5.607169938,0.0679539592,24.33795777
5.607169938,0.07341280397,23.56851789
5.607169938,0.07931016603,22.76204185
5.607169938,0.08568127215,21.91761414
5.607169938,0.0925641789,21.03463262
